customer_id,age,gender,income_bracket,tenure_months,card_type
C104867,42,M,Low,40,Green
C104868,34,M,Mid,14,Gold
C104869,41,F,High,53,Green
C104870,30,F,Mid,127,Gold
C104871,40,M,Low,155,Gold
C104872,54,F,Low,175,Green
C104873,41,F,Mid,80,Green
C104874,35,M,Mid,115,Gold
C104875,27,F,Mid,134,Platinum
C104876,38,M,Mid,55,Gold
C104877,35,F,High,44,Gold
C104878,44,F,Mid,18,Gold
C104879,21,M,High,16,Green
C104880,35,F,Mid,12,Gold
C104881,42,M,Mid,148,Centurion
C104882,39,F,High,45,Gold
C104883,34,M,Low,93,Gold
C104884,34,F,Low,22,Gold
C104885,25,F,High,97,Gold
C104886,42,F,Mid,47,Gold
C104887,42,M,High,29,Gold
C104888,22,F,Low,45,Gold
C104889,46,M,High,77,Green
C104890,30,M,Mid,9,Gold
C104891,33,M,Low,24,Platinum
C104892,58,F,Mid,15,Green
C104893,55,M,Mid,164,Centurion
C104894,22,F,Mid,13,Green
C104895,23,F,Low,91,Green
C104896,26,F,Low,172,Gold
C104897,55,M,Mid,101,Platinum
C104898,31,F,Low,71,Gold
C104899,21,M,Affluent,122,Green
C104900,51,F,Low,76,Green
C104901,44,F,Mid,164,Gold
C104902,62,F,Low,116,Green
C104903,44,F,Mid,61,Gold
C104904,37,M,Affluent,168,Gold
C104905,40,M,Low,126,Gold
C104906,33,M,Affluent,155,Green
C104907,52,M,Mid,1,Green
C104908,52,F,High,162,Green
C104909,21,M,Mid,68,Green
C104910,48,F,High,88,Gold
C104911,26,F,Mid,21,Platinum
C104912,64,F,Mid,161,Green
C104913,54,F,Low,135,Green
C104914,25,M,Low,3,Green
C104915,40,M,Affluent,51,Platinum
C104916,48,F,Mid,79,Green
C104917,31,M,Mid,95,Centurion
C104918,22,M,High,123,Green
C104919,39,F,Mid,6,Green
C104920,36,F,Affluent,157,Green
C104921,27,F,High,17,Gold
C104922,51,M,Mid,117,Gold
C104923,23,F,High,60,Gold
C104924,36,F,Low,150,Green
C104925,40,F,Mid,152,Green
C104926,41,M,Mid,125,Green
C104927,50,F,Mid,81,Gold
C104928,35,F,High,85,Green
C104929,21,F,Affluent,51,Gold
C104930,33,M,Mid,178,Green
C104931,45,F,Mid,139,Green
C104932,36,F,Affluent,71,Gold
C104933,36,F,Mid,170,Green
C104934,43,M,Mid,39,Gold
C104935,45,M,Mid,69,Green
C104936,21,M,Affluent,48,Green
C104937,37,F,Mid,125,Platinum
C104938,35,F,High,57,Green
C104939,38,M,High,21,Gold
C104940,21,F,Mid,82,Platinum
C104941,52,F,Mid,99,Green
C104942,38,M,High,148,Platinum
C104943,42,M,Mid,15,Green
C104944,57,M,High,69,Gold
C104945,42,F,Affluent,179,Gold
C104946,21,M,Mid,76,Platinum
C104947,37,F,High,62,Gold
C104948,45,F,High,119,Gold
C104949,38,M,High,37,Gold
C104950,56,M,Mid,134,Green
C104951,28,F,Low,26,Gold
C104952,51,M,Mid,8,Green
C104953,47,F,High,4,Gold
C104954,38,M,Mid,21,Gold
C104955,41,M,High,159,Platinum
C104956,27,F,Mid,149,Gold
C104957,34,F,Mid,25,Platinum
C104958,44,M,Low,143,Green
C104959,36,M,High,163,Green
C104960,38,F,Mid,177,Gold
C104961,48,M,Mid,43,Gold
C104962,21,M,Mid,169,Gold
C104963,42,F,High,37,Gold
C104964,57,F,Mid,42,Green
C104965,33,F,Mid,175,Gold
C104966,24,M,Affluent,92,Green
C104967,33,M,High,61,Green
C104968,21,F,Affluent,142,Green
C104969,40,F,Mid,68,Gold
C104970,37,F,Mid,53,Gold
C104971,41,M,High,84,Green
C104972,36,M,Mid,34,Gold
C104973,40,F,High,76,Green
C104974,42,F,Mid,97,Platinum
C104975,24,M,Mid,152,Gold
C104976,41,M,Low,148,Green
C104977,53,F,Mid,30,Centurion
C104978,27,F,Low,88,Green
C104979,41,M,Low,7,Gold
C104980,52,M,Affluent,36,Gold
C104981,25,M,Mid,38,Green
C104982,46,M,High,52,Gold
C104983,35,M,High,143,Green
C104984,49,M,Mid,174,Platinum
C104985,28,F,Low,151,Green
C104986,37,F,High,140,Green
C104987,21,F,Mid,172,Gold
C104988,42,F,High,143,Green
C104989,42,M,High,93,Gold
C104990,43,M,Affluent,107,Platinum
C104991,43,F,Mid,126,Gold
C104992,36,F,Mid,49,Green
C104993,21,M,Mid,21,Gold
C104994,48,M,Low,15,Platinum
C104995,37,F,High,14,Green
C104996,42,M,Low,42,Gold
C104997,35,M,Mid,15,Green
C104998,59,F,High,63,Platinum
C104999,31,F,Mid,27,Gold
